Employee_ID,Employee_Name,Department,Attendance_Date,Check_In_Time,Check_Out_Time,Attendance_Status,Shift_Type,Location
E1058,Employee_58,HR,02-16-2024,10:52,20:42,Work From Home,Evening,Remote
E1057,Employee_57,Sales  ,03/01/2024,,,Absent,Evening,Office
E1018,Employee_18,Operations,01-01-2024,10:3,20:43,Present,Morning,Remote
E1036,Employee_36,Operations,03-01-2024,9:47,17:10,Work From Home,Morning,Remote
E1015,Employee_15,Finance,2024-02-02,8:29,19:32,Late,Morning,Remote
E1018,Employee_18,Operations,02-05-2024,9:39,19:20,late,Morning,Office
E1059,Employee_59,Finance,28/03/2024,10:53,19:49,Late,Morning,Office
E1011,Employee_11,IT,2024-01-13,10:5,20:36,Present,Evening,Remote
E1006,Employee_6,HR  ,02-17-2024,9:16,20:0,Late,Evening,Remote
E1029,Employee_29,IT,03-18-2024,10:24,17:41,Work From Home,Evening,Remote
E1014,Employee_14,Operations,01-21-2024,8:28,16:53,Present,Evening,Office
E1055,Employee_55,HR,2024-02-19,,,Absent,Evening,Office
E1050,Employee_50,HR,2024-03-11,,,Absent,Evening,Remote
E1053,Employee_53,Operations,01-28-2024,9:4,17:27,present,Evening,Remote
E1031,Employee_31,Sales,2024-02-13,9:0,16:26,Late,Morning,Remote
E1045,Employee_45,IT,22/01/2024,10:20,19:40,Late,Evening,Remote
E1007,Employee_7,Sales,29/03/2024,10:43,19:46,Work From Home,Evening,Office
E1030,Employee_30,Operations,27/03/2024,8:45,18:7,Present,Evening,Office
E1042,Employee_42,Finance  ,02-12-2024,,,absent,Morning,Remote
E1020,Employee_20,Finance,2024-03-06,10:35,20:21,Present,Evening,Remote
E1011,Employee_11,Operations,14/02/2024,,,Absent,Morning,Office
E1003,Employee_3,Operations,30/01/2024,,,,Evening,Office
E1015,Employee_15,Sales,03-01-2024,8:16,18:25,Late,Evening,Remote
E1006,Employee_6,Sales,25/01/2024,,,Absent,Evening,Office
E1032,Employee_32,Operations,2024-02-21,,,Absent,Evening,Office
E1010,Employee_10,Operations,12/03/2024,11:43,17:29,Present,Morning,Remote
E1002,Employee_2,HR,2024-03-16,11:27,18:31,present,Morning,Office
E1019,Employee_19,IT,2024-01-24,8:31,18:41,Present,Morning,Office
E1007,Employee_7,HR,03-27-2024,8:3,17:26,Work From Home,Evening,Remote
E1003,Employee_3,IT,12/02/2024,11:56,17:2,Work From Home,Evening,Remote
E1019,Employee_19,Sales,2024-02-21,,,Absent,Evening,Remote
E1021,Employee_21,Sales  ,14/03/2024,11:48,16:20,Late,Morning,Remote
E1049,Employee_49,Finance,2024-03-25,,,absent,Evening,Office
E1036,Employee_36,HR,04/03/2024,8:49,18:0,Late,Evening,Remote
E1013,Employee_13,Operations,03-15-2024,10:29,18:20,Work From Home,Evening,Office
E1059,Employee_59,HR,01-24-2024,9:55,17:18,Work From Home,Evening,Remote
E1001,Employee_1,Sales,2024-01-29,9:2,19:41,Late,Morning,Remote
E1035,Employee_35,HR,02/03/2024,11:20,16:37,Work From Home,Morning,Remote
E1045,Employee_45,HR,2024-02-13,11:42,17:8,Present,Evening,Office
E1052,Employee_52,IT,19/01/2024,10:4,19:23,Late,Morning,Office
E1025,Employee_25,Sales,02/03/2024,,,Absent,Evening,Office
E1059,Employee_59,Finance,20/01/2024,10:14,19:51,Present,Morning,Office
E1045,Employee_45,IT,02-20-2024,11:10,17:43,Work From Home,Evening,Remote
E1033,Employee_33,IT,01-30-2024,10:22,17:44,Present,Evening,Remote
E1007,Employee_7,Operations,09/02/2024,11:2,18:48,Late,Evening,Remote
E1021,Employee_21,Sales,28/01/2024,9:5,16:16,Work From Home,Evening,Remote
E1034,Employee_34,HR,14/01/2024,9:43,17:0,Late,Evening,Office
E1059,Employee_59,Sales,02-04-2024,,,Absent,Morning,Remote
E1044,Employee_44,HR,01/01/2024,10:59,16:54,Late,Morning,Remote
E1018,Employee_18,HR,10/02/2024,10:20,20:43,Present,Evening,Remote
E1031,Employee_31,Sales,01-11-2024,,,Absent,Morning,Office
E1031,Employee_31,HR  ,03-10-2024,8:23,19:50,late,Evening,Remote
E1059,Employee_59,HR  ,2024-02-13,,,Absent,Evening,Remote
E1018,Employee_18,Finance,2024-01-04,,,Absent,Evening,Office
E1011,Employee_11,IT,01-18-2024,11:19,20:40,Late,Evening,Office
E1049,Employee_49,Operations,2024-01-05,,,Absent,Morning,Remote
E1042,Employee_42,Sales,2024-02-23,,,Absent,Morning,Office
E1021,Employee_21,Sales,2024-01-02,,,Absent,Evening,Office
E1027,Employee_27,Finance,19/02/2024,,,Absent,Evening,Remote
E1012,Employee_12,Finance,02-20-2024,10:7,19:3,Late,Morning,Remote
E1041,Employee_41,HR,2024-03-26,10:7,19:11,,Morning,Remote
E1045,Employee_45,IT,01-10-2024,11:10,20:0,Work From Home,Evening,Remote
E1006,Employee_6,Finance,02/01/2024,9:57,16:56,Work From Home,Evening,Office
E1029,Employee_29,HR,2024-01-14,10:4,16:55,Work From Home,Evening,Remote
E1041,Employee_41,Finance,01-30-2024,10:18,18:52,Present,Evening,Office
E1002,Employee_2,IT,02-17-2024,,,Absent,Evening,Office
E1023,Employee_23,Sales,01-07-2024,10:29,19:51,,Morning,Office
E1001,Employee_1,IT,2024-01-30,,,Absent,Morning,Remote
E1029,Employee_29,IT,15/03/2024,,,Absent,Evening,Remote
E1030,Employee_30,HR,02-10-2024,10:40,16:35,Present,Evening,Remote
E1021,Employee_21,IT,02-04-2024,10:30,20:35,Present,Morning,Remote
E1028,Employee_28,Sales,03-09-2024,10:13,16:46,Work From Home,Evening,Remote
E1033,Employee_33,HR  ,23/01/2024,8:17,17:45,Present,Evening,Office
E1016,Employee_16,IT,01-12-2024,10:50,19:26,Work From Home,Morning,Office
E1044,Employee_44,Operations,2024-03-28,11:21,16:21,Present,Morning,Remote
E1045,Employee_45,Finance,2024-01-17,,,Absent,Evening,Office
E1035,Employee_35,Sales,2024-01-29,11:55,17:51,Present,Morning,Office
E1042,Employee_42,Operations,07/02/2024,10:25,18:13,Late,Morning,Remote
E1023,Employee_23,Operations,02-18-2024,10:36,19:22,Work From Home,Morning,Office
E1006,Employee_6,Finance,01-26-2024,10:29,19:56,Work From Home,Evening,Remote
E1035,Employee_35,Operations,2024-01-20,11:42,17:53,Work From Home,Morning,Office
E1056,Employee_56,Finance,03-30-2024,10:12,17:31,Late,Evening,Office
E1053,Employee_53,Operations,2024-01-05,8:34,18:27,Present,Evening,Remote
E1036,Employee_36,HR,2024-03-21,8:26,16:17,Present,Morning,Remote
E1031,Employee_31,Sales,2024-02-13,11:53,19:40,Work From Home,Morning,Remote
E1017,Employee_17,Operations,13/03/2024,,,absent,Evening,Office
E1023,Employee_23,Sales,2024-03-03,9:26,19:27,Work From Home,Evening,Remote
E1049,Employee_49,Operations,01-12-2024,8:27,16:49,Present,Evening,Office
E1002,Employee_2,Finance,2024-02-14,8:23,16:52,Present,Morning,Remote
E1041,Employee_41,Operations,22/02/2024,11:32,19:54,Present,Morning,Remote
E1022,Employee_22,IT,09/03/2024,,,Absent,Morning,Remote
E1017,Employee_17,Sales,28/02/2024,8:11,17:20,Present,Evening,Office
E1019,Employee_19,IT,20/03/2024,,,Absent,Morning,Remote
E1009,Employee_9,Finance,03-09-2024,10:34,16:40,Late,Morning,Remote
E1025,Employee_25,Sales,02/02/2024,8:17,16:0,Present,Morning,Remote
E1050,Employee_50,Finance  ,02-09-2024,10:8,17:25,Work From Home,Morning,Remote
E1041,Employee_41,Operations,03-17-2024,10:34,17:53,Work From Home,Morning,Office
E1036,Employee_36,Sales,15/03/2024,,,Absent,Evening,Office
E1048,Employee_48,Finance,29/01/2024,8:26,16:39,Late,Morning,Remote
E1028,Employee_28,Operations,2024-03-06,11:21,18:32,Present,Evening,Remote
E1021,Employee_21,Finance,07/03/2024,10:23,19:24,Work From Home,Evening,Office
E1056,Employee_56,Finance,02/01/2024,8:3,18:15,Present,Evening,Remote
E1035,Employee_35,Operations,01-01-2024,9:34,19:41,Work From Home,Morning,Remote
E1048,Employee_48,Finance,20/01/2024,,,Absent,Evening,Office
E1039,Employee_39,HR,2024-02-08,,,Absent,Evening,Office
E1030,Employee_30,HR,01-30-2024,10:58,20:13,Late,Morning,Office
E1013,Employee_13,Finance,03-06-2024,11:0,17:41,Late,Morning,Remote
E1000,Employee_0,HR,01-09-2024,11:6,20:2,Present,Morning,Remote
E1016,Employee_16,IT,01-14-2024,10:46,17:32,Present,Evening,Remote
E1038,Employee_38,IT,02-26-2024,,,Absent,Morning,Office
E1042,Employee_42,Finance,12/02/2024,,,Absent,Morning,Remote
E1002,Employee_2,Finance,04/01/2024,10:45,19:30,late,Evening,Remote
E1047,Employee_47,Sales,01-02-2024,11:43,18:15,Late,Evening,Remote
E1041,Employee_41,Sales,07/03/2024,10:10,20:26,Work From Home,Morning,Office
E1012,Employee_12,Finance,02-08-2024,,,Absent,Morning,Remote
E1000,Employee_0,Operations,2024-01-19,11:50,16:22,Work From Home,Morning,Office
E1051,Employee_51,Operations,01-28-2024,11:48,19:9,Present,Evening,Office
E1036,Employee_36,HR,02-13-2024,9:51,17:23,Present,Evening,Office
E1020,Employee_20,Sales,01-30-2024,11:49,18:4,Work From Home,Morning,Office
E1041,Employee_41,HR,02-11-2024,9:5,17:20,Work From Home,Morning,Office
E1020,Employee_20,HR,25/03/2024,8:56,20:13,,Morning,Office
E1004,Employee_4,Operations,2024-03-02,8:22,20:27,Present,Evening,Remote
E1013,Employee_13,Finance,04/01/2024,11:21,18:47,Late,Evening,Remote
E1015,Employee_15,IT,03-05-2024,9:29,18:59,Present,Evening,Remote
E1001,Employee_1,Sales,01-09-2024,,,Absent,Morning,Remote
E1051,Employee_51,Sales,03-10-2024,11:55,18:2,Present,Morning,Office
E1055,Employee_55,Finance,02-04-2024,11:16,17:28,Work From Home,Morning,Office
E1048,Employee_48,IT,29/03/2024,11:37,16:5,Present,Morning,Office
E1029,Employee_29,Finance,2024-01-21,11:21,17:25,Work From Home,Morning,Remote
E1045,Employee_45,Operations,24/03/2024,9:16,18:12,Late,Morning,Office
E1053,Employee_53,Finance,02-08-2024,11:43,18:47,Late,Evening,Office
E1018,Employee_18,HR,2024-02-03,,,absent,Morning,Remote
E1045,Employee_45,Sales,02/03/2024,10:0,20:36,Late,Morning,Office
E1010,Employee_10,IT,02-20-2024,9:46,16:41,Work From Home,Evening,Office
E1018,Employee_18,Sales,08/03/2024,8:5,20:36,Late,Evening,Office
E1054,Employee_54,HR,2024-03-01,,,Absent,Morning,Remote
E1034,Employee_34,Sales,2024-02-11,10:30,17:22,Work From Home,Morning,Remote
E1041,Employee_41,Sales,2024-01-16,11:53,20:20,Work From Home,Evening,Office
E1030,Employee_30,Finance,05/03/2024,10:59,17:20,Late,Evening,Remote
E1031,Employee_31,Finance,02-23-2024,9:24,20:22,Late,Evening,Office
E1034,Employee_34,Sales,03-14-2024,11:32,17:23,Late,Evening,Remote
E1004,Employee_4,HR,27/02/2024,8:48,18:1,Present,Evening,Remote
E1011,Employee_11,HR,05/03/2024,,,Absent,Evening,Office
E1029,Employee_29,HR,02-10-2024,8:4,17:31,Work From Home,Evening,Remote
E1025,Employee_25,Sales,24/01/2024,8:30,18:38,Work From Home,Evening,Remote
E1027,Employee_27,Finance,03-23-2024,8:5,18:23,Work From Home,Morning,Office
E1022,Employee_22,Operations,18/03/2024,,,Absent,Morning,Office
E1007,Employee_7,HR,02/02/2024,9:24,18:33,Present,Evening,Office
E1028,Employee_28,Sales,26/03/2024,,,Absent,Evening,Remote
E1042,Employee_42,Operations,01-15-2024,11:29,19:14,,Evening,Office
E1022,Employee_22,Sales,02-26-2024,10:30,17:25,Work From Home,Evening,Office
E1047,Employee_47,IT,22/03/2024,9:59,18:52,Present,Evening,Office
E1004,Employee_4,Operations,2024-03-20,10:59,20:57,Late,Evening,Office
E1059,Employee_59,Operations,2024-02-06,10:32,19:33,Late,Evening,Remote
E1029,Employee_29,Sales,01-29-2024,11:29,20:56,Late,Evening,Office
E1009,Employee_9,Operations  ,25/02/2024,9:26,16:13,Late,Morning,Remote
E1030,Employee_30,Finance,03-25-2024,8:12,16:41,Present,Evening,Remote
E1044,Employee_44,HR,2024-03-29,9:27,20:45,Late,Evening,Remote
E1016,Employee_16,HR,16/02/2024,10:22,20:17,Present,Evening,Remote
E1021,Employee_21,Sales,31/01/2024,8:24,20:13,Work From Home,Evening,Office
E1003,Employee_3,HR,2024-03-15,8:52,16:41,Present,Morning,Remote
E1029,Employee_29,HR,03-02-2024,,,Absent,Morning,Remote
E1023,Employee_23,IT,03-15-2024,9:42,18:30,Present,Morning,Remote
E1048,Employee_48,Finance,2024-03-18,11:29,19:41,Present,Morning,Office
E1015,Employee_15,Finance,21/01/2024,11:5,20:32,Present,Morning,Remote
E1017,Employee_17,Operations,2024-01-28,11:44,19:0,Late,Morning,Remote
E1058,Employee_58,Sales,08/02/2024,10:39,20:36,Late,Evening,Office
E1044,Employee_44,Finance,29/02/2024,,,Absent,Morning,Remote
E1046,Employee_46,Sales,2024-03-26,10:21,18:36,Work From Home,Morning,Remote
E1001,Employee_1,Sales,19/03/2024,10:16,19:38,Present,Evening,Office
E1021,Employee_21,Sales,2024-01-31,,,absent,Morning,Office
E1041,Employee_41,IT,28/01/2024,,,Absent,Evening,Office
E1000,Employee_0,Operations,2024-03-25,8:34,17:38,Late,Evening,Office
E1033,Employee_33,IT,15/03/2024,10:4,20:7,Present,Morning,Office
E1004,Employee_4,Finance,03-15-2024,10:52,18:16,late,Morning,Remote
E1034,Employee_34,Sales,21/01/2024,9:1,18:2,Late,Morning,Office
E1042,Employee_42,Finance,27/03/2024,,,Absent,Evening,Remote
E1000,Employee_0,HR,24/03/2024,10:59,20:51,Work From Home,Evening,Remote
E1027,Employee_27,Sales,30/03/2024,10:36,17:24,Present,Evening,Office
E1034,Employee_34,Sales,22/03/2024,8:19,17:15,Late,Morning,Office
E1006,Employee_6,Operations,2024-01-09,10:15,18:46,Work From Home,Evening,Office
E1035,Employee_35,HR,2024-01-24,10:45,19:59,Present,Evening,Office
E1030,Employee_30,Finance,25/03/2024,8:38,17:30,Late,Morning,Office
E1054,Employee_54,HR,07/03/2024,11:5,18:24,Present,Evening,Remote
E1027,Employee_27,Sales,25/03/2024,,,Absent,Evening,Remote
E1041,Employee_41,IT,05/01/2024,,,Absent,Evening,Office
E1038,Employee_38,Operations,2024-01-29,10:45,20:42,Present,Evening,Office
E1021,Employee_21,Finance,02/02/2024,10:22,17:54,Work From Home,Evening,Remote
E1048,Employee_48,Operations,2024-01-09,10:36,17:55,Late,Evening,Remote
E1006,Employee_6,HR,2024-01-13,9:58,19:37,Work From Home,Morning,Remote
E1039,Employee_39,IT,01-25-2024,9:8,18:15,Late,Morning,Office
E1002,Employee_2,IT,17/01/2024,11:42,18:51,Late,Evening,Remote
E1058,Employee_58,HR,03-14-2024,10:54,17:5,Late,Evening,Office
E1034,Employee_34,Sales,25/01/2024,8:1,18:37,Late,Morning,Office
E1017,Employee_17,Operations,2024-02-26,11:51,18:28,Late,Evening,Office
E1044,Employee_44,Operations,02-14-2024,11:29,17:21,present,Morning,Remote
E1044,Employee_44,IT,02-25-2024,,,Absent,Morning,Remote
E1026,Employee_26,HR,01-30-2024,11:19,17:18,Late,Evening,Remote
E1026,Employee_26,HR,21/02/2024,,,absent,Morning,Office
E1008,Employee_8,IT  ,2024-01-14,11:0,16:0,Present,Morning,Remote
E1015,Employee_15,HR,23/02/2024,10:0,16:14,Present,Morning,Remote
E1019,Employee_19,HR  ,29/01/2024,,,Absent,Evening,Office
E1019,Employee_19,HR,03-23-2024,11:59,17:5,,Morning,Office
E1000,Employee_0,HR,2024-02-22,9:1,18:24,Present,Evening,Office
E1027,Employee_27,HR,03-20-2024,,,Absent,Evening,Office
E1051,Employee_51,HR,08/02/2024,10:25,19:57,Present,Evening,Remote
E1024,Employee_24,Finance,15/02/2024,,,Absent,Morning,Office
E1041,Employee_41,Finance,2024-02-11,8:15,16:19,Work From Home,Morning,Remote
E1022,Employee_22,Operations,2024-01-16,8:6,16:5,Present,Evening,Remote
E1058,Employee_58,Sales,03-19-2024,,,Absent,Evening,Office
E1031,Employee_31,IT,03-14-2024,10:10,18:22,Late,Evening,Office
E1051,Employee_51,Sales,2024-02-10,9:44,17:33,work from home,Evening,Office
E1026,Employee_26,Sales,24/01/2024,10:13,16:20,work from home,Morning,Office
E1001,Employee_1,Sales  ,2024-02-29,10:53,18:34,Late,Morning,Remote
E1023,Employee_23,Finance,02-17-2024,9:2,16:40,late,Morning,Office
E1009,Employee_9,HR,27/02/2024,9:39,18:56,Present,Evening,Office
E1047,Employee_47,Finance,19/03/2024,10:4,16:21,Work From Home,Evening,Office
E1053,Employee_53,IT,02-21-2024,10:6,16:15,Present,Evening,Remote
E1057,Employee_57,IT,20/01/2024,8:51,18:52,Present,Morning,Office
E1032,Employee_32,HR,13/01/2024,9:14,16:47,Work From Home,Evening,Remote
E1023,Employee_23,HR,15/03/2024,11:24,16:34,Work From Home,Evening,Office
E1037,Employee_37,Operations,2024-02-24,10:16,19:23,Work From Home,Morning,Office
E1009,Employee_9,HR,2024-02-14,,,Absent,Evening,Office
E1010,Employee_10,IT,2024-01-06,8:45,18:2,Late,Evening,Office
E1024,Employee_24,Finance,03-15-2024,11:35,20:8,Late,Morning,Remote
E1007,Employee_7,Operations,2024-02-07,9:16,17:8,Late,Evening,Remote
E1002,Employee_2,HR,2024-02-04,9:53,20:22,Work From Home,Evening,Office
E1042,Employee_42,HR,19/03/2024,10:11,16:52,,Evening,Remote
E1053,Employee_53,HR,01-11-2024,11:8,16:59,Present,Morning,Office
E1043,Employee_43,IT,19/01/2024,9:34,16:47,late,Morning,Office
E1059,Employee_59,Sales,02-21-2024,8:5,19:7,Present,Morning,Remote
E1058,Employee_58,IT,01-10-2024,10:47,19:4,Present,Evening,Office
E1056,Employee_56,Finance,01-20-2024,10:3,20:4,Present,Morning,Office
E1009,Employee_9,HR  ,27/02/2024,,,Absent,Evening,Remote
E1031,Employee_31,HR,07/02/2024,,,Absent,Morning,Office
E1014,Employee_14,HR,29/03/2024,,,Absent,Morning,Office
E1027,Employee_27,Operations,10/01/2024,10:39,16:9,Late,Morning,Remote
E1034,Employee_34,HR,2024-03-17,8:48,16:18,Work From Home,Morning,Remote
E1055,Employee_55,Sales,10/02/2024,9:41,19:29,Present,Evening,Office
E1046,Employee_46,IT,10/03/2024,10:55,19:39,Work From Home,Evening,Remote
E1051,Employee_51,HR,14/03/2024,8:41,19:6,present,Morning,Office
E1050,Employee_50,Finance,17/02/2024,8:54,20:18,Work From Home,Morning,Office
E1032,Employee_32,HR,30/01/2024,,,Absent,Morning,Office
E1024,Employee_24,IT,2024-01-06,9:10,18:45,Present,Evening,Remote
E1052,Employee_52,HR,02-08-2024,8:39,19:19,Late,Evening,Remote
E1059,Employee_59,HR,03-15-2024,,,Absent,Evening,Office
E1029,Employee_29,Operations,18/02/2024,10:21,20:38,Work From Home,Evening,Remote
E1016,Employee_16,HR,30/01/2024,10:37,20:28,Late,Evening,Remote
E1059,Employee_59,Sales,2024-03-01,9:3,19:49,Work From Home,Morning,Remote
E1000,Employee_0,Finance,01-28-2024,9:9,20:7,Work From Home,Morning,Remote
E1006,Employee_6,Operations,2024-01-19,,,Absent,Evening,Remote
E1027,Employee_27,Operations,23/01/2024,8:46,16:53,Work From Home,Morning,Office
E1004,Employee_4,Finance,02/01/2024,10:29,16:34,Late,Morning,Office
E1019,Employee_19,Finance,30/01/2024,,,Absent,Morning,Remote
E1029,Employee_29,HR,03-07-2024,,,Absent,Morning,Remote
E1046,Employee_46,IT,19/01/2024,,,Absent,Evening,Office
E1001,Employee_1,Sales,2024-02-25,10:11,19:1,Work From Home,Evening,Office
E1012,Employee_12,IT,03-13-2024,,,Absent,Morning,Office
E1056,Employee_56,Sales,02-22-2024,8:11,17:32,Late,Morning,Office
E1033,Employee_33,IT,18/02/2024,11:29,18:50,Late,Morning,Remote
E1034,Employee_34,IT,03-23-2024,10:16,18:8,Late,Morning,Remote
E1054,Employee_54,IT,12/01/2024,9:23,18:41,Present,Morning,Office
E1040,Employee_40,HR,01-18-2024,11:56,20:53,Late,Morning,Office
E1044,Employee_44,HR,25/03/2024,,,Absent,Morning,Remote
E1048,Employee_48,Finance,14/03/2024,9:13,19:40,Late,Morning,Office
E1013,Employee_13,IT,2024-03-02,9:18,19:13,Present,Evening,Remote
E1055,Employee_55,Finance,2024-03-11,,,Absent,Morning,Remote
E1027,Employee_27,Sales,31/01/2024,9:48,19:24,Work From Home,Evening,Remote
E1013,Employee_13,Finance,2024-03-02,11:24,20:28,Late,Evening,Remote
E1004,Employee_4,Finance,2024-01-29,10:45,17:15,Work From Home,Evening,Remote
E1029,Employee_29,HR,2024-01-11,8:47,19:54,Work From Home,Morning,Remote
E1039,Employee_39,Sales,02-28-2024,9:28,20:15,Late,Evening,Remote
E1024,Employee_24,IT,14/02/2024,11:26,18:27,Present,Morning,Office
E1030,Employee_30,Sales,13/01/2024,8:47,20:13,Late,Morning,Office
E1048,Employee_48,Finance,2024-01-02,10:48,17:15,Present,Evening,Remote
E1059,Employee_59,Finance,18/03/2024,8:58,16:30,Late,Evening,Remote
E1019,Employee_19,Finance,2024-01-17,11:13,17:5,late,Morning,Office
E1038,Employee_38,Sales,01-29-2024,8:24,17:13,Present,Evening,Office
E1008,Employee_8,Finance,03-30-2024,9:55,20:55,Work From Home,Morning,Remote
E1052,Employee_52,Operations  ,12/02/2024,8:44,18:49,Work From Home,Morning,Remote
E1020,Employee_20,IT,2024-02-25,,,Absent,Morning,Office
E1058,Employee_58,Operations,09/01/2024,11:41,20:19,Present,Evening,Office
E1041,Employee_41,Finance  ,29/02/2024,9:47,20:41,Work From Home,Evening,Office
E1024,Employee_24,HR,03-23-2024,8:43,19:13,Late,Morning,Office
E1028,Employee_28,Sales  ,11/03/2024,11:29,17:57,Present,Morning,Office
E1001,Employee_1,HR,01-26-2024,,,Absent,Evening,Office
E1007,Employee_7,Finance,2024-02-12,9:5,20:53,Present,Morning,Office
E1026,Employee_26,Finance,01-03-2024,11:38,17:22,Present,Morning,Office
E1023,Employee_23,HR,2024-01-22,10:46,17:3,Present,Evening,Office
E1049,Employee_49,Finance,2024-03-21,,,Absent,Morning,Remote
E1043,Employee_43,Finance,02-02-2024,9:43,16:23,Late,Evening,Office
E1028,Employee_28,HR,2024-02-09,,,absent,Evening,Remote
E1044,Employee_44,IT,03-27-2024,9:47,17:0,Late,Evening,Office
E1039,Employee_39,Finance,02-03-2024,9:31,19:39,Work From Home,Evening,Remote
E1011,Employee_11,IT,2024-01-06,8:57,20:49,Present,Evening,Office
E1041,Employee_41,HR,11/01/2024,10:27,20:40,late,Evening,Office
E1014,Employee_14,HR,2024-01-24,10:21,18:58,Present,Morning,Remote
E1057,Employee_57,Operations,02-03-2024,10:50,17:18,,Morning,Office
E1021,Employee_21,HR,19/03/2024,10:10,19:36,Work From Home,Morning,Office
E1011,Employee_11,Finance,2024-01-01,10:31,20:16,Work From Home,Morning,Office
E1026,Employee_26,HR,2024-01-23,9:7,18:36,Present,Evening,Office
E1047,Employee_47,HR,01-05-2024,,,Absent,Evening,Remote
E1025,Employee_25,Finance,2024-01-29,11:28,18:34,Late,Evening,Office
E1002,Employee_2,Sales,02-24-2024,9:8,18:8,Late,Evening,Remote
E1003,Employee_3,Finance,11/01/2024,,,Absent,Evening,Remote
E1050,Employee_50,HR,26/03/2024,8:55,16:28,Present,Evening,Remote
E1027,Employee_27,Finance,2024-02-06,,,Absent,Morning,Remote
E1033,Employee_33,Operations,06/02/2024,10:8,17:29,Present,Morning,Remote
E1000,Employee_0,Finance,03/02/2024,9:51,17:22,Late,Evening,Office
E1053,Employee_53,Finance,2024-03-27,,,Absent,Evening,Remote
E1042,Employee_42,IT,2024-01-08,9:39,17:36,Present,Evening,Office
E1051,Employee_51,Finance,30/03/2024,9:18,16:16,Late,Evening,Remote
E1013,Employee_13,Sales,03-02-2024,10:30,16:18,Work From Home,Evening,Office
E1054,Employee_54,Operations,22/03/2024,,,Absent,Evening,Office
E1036,Employee_36,Operations,25/01/2024,11:43,18:56,Present,Morning,Office
E1045,Employee_45,HR,03-11-2024,,,Absent,Evening,Remote
E1049,Employee_49,Operations,28/02/2024,10:33,20:45,Present,Morning,Remote
E1019,Employee_19,Operations,2024-01-16,10:21,20:39,Present,Morning,Remote
E1042,Employee_42,Sales,24/01/2024,,,Absent,Morning,Office
E1000,Employee_0,HR  ,2024-02-11,,,Absent,Evening,Office
E1024,Employee_24,Finance,01-05-2024,9:59,16:20,Present,Morning,Remote
E1024,Employee_24,HR,11/02/2024,10:43,20:7,Work From Home,Morning,Remote
E1035,Employee_35,Operations,2024-02-02,10:45,18:44,Late,Morning,Remote
E1048,Employee_48,Sales,03-17-2024,9:46,20:25,Late,Morning,Office
E1055,Employee_55,IT,2024-01-09,10:22,16:44,Work From Home,Morning,Remote
E1052,Employee_52,Operations,2024-01-02,,,Absent,Evening,Remote
E1037,Employee_37,IT,01-24-2024,10:22,18:42,,Morning,Office
E1056,Employee_56,Sales,13/02/2024,9:10,16:13,Present,Evening,Office
E1050,Employee_50,Finance,08/03/2024,11:36,17:30,Late,Morning,Remote
E1006,Employee_6,IT,07/01/2024,9:16,18:42,Present,Morning,Remote
E1019,Employee_19,HR,25/01/2024,9:12,18:7,Present,Evening,Office
E1045,Employee_45,IT,16/03/2024,9:55,16:50,Present,Morning,Remote
E1047,Employee_47,Sales,02-05-2024,,,Absent,Evening,Office
E1048,Employee_48,Finance,02-07-2024,9:59,19:37,Work From Home,Morning,Remote
E1055,Employee_55,IT,01-11-2024,9:22,16:55,work from home,Evening,Remote
E1046,Employee_46,Operations,01-08-2024,,,,Evening,Remote
E1014,Employee_14,Sales,02-18-2024,,,Absent,Evening,Office
E1041,Employee_41,HR,2024-01-05,10:26,17:36,Late,Morning,Office
E1032,Employee_32,HR,08/01/2024,10:30,20:25,Late,Morning,Remote
E1020,Employee_20,Finance,2024-02-20,10:27,16:9,Work From Home,Evening,Remote
E1020,Employee_20,Operations,21/01/2024,,,absent,Evening,Remote
E1011,Employee_11,Finance,2024-01-21,,,Absent,Morning,Remote
E1003,Employee_3,Sales,2024-01-11,,,Absent,Morning,Remote
E1049,Employee_49,IT,02-19-2024,10:8,20:51,Present,Evening,Office
E1017,Employee_17,IT,28/03/2024,9:31,18:50,Present,Evening,Remote
E1005,Employee_5,Operations,17/02/2024,9:14,18:21,Late,Morning,Office
E1026,Employee_26,Operations,09/02/2024,11:43,19:49,Late,Morning,Office
E1026,Employee_26,Operations,2024-02-22,,,Absent,Morning,Office
E1052,Employee_52,HR,2024-03-10,9:2,16:23,Present,Evening,Remote
E1014,Employee_14,HR,01-17-2024,,,Absent,Evening,Remote
E1029,Employee_29,HR,20/03/2024,10:10,20:22,Present,Evening,Office
E1021,Employee_21,HR,2024-01-04,,,Absent,Evening,Office
E1006,Employee_6,HR,2024-01-13,9:58,19:37,Work From Home,Morning,Remote
E1051,Employee_51,Sales,03-10-2024,11:55,18:2,Present,Morning,Office
E1042,Employee_42,Finance,2024-02-18,,,Absent,Morning,Office
E1022,Employee_22,Finance,04/01/2024,,,Absent,Morning,Remote
E1010,Employee_10,IT,06/03/2024,11:37,16:12,Present,Evening,Office
E1047,Employee_47,Sales,03-03-2024,,,Absent,Morning,Remote
E1051,Employee_51,Sales,13/01/2024,8:11,18:34,Work From Home,Evening,Office
E1016,Employee_16,Sales,03-09-2024,,,Absent,Evening,Remote
E1019,Employee_19,Finance,28/03/2024,10:18,19:47,Late,Evening,Remote
E1020,Employee_20,Operations,01-28-2024,9:1,20:4,Work From Home,Evening,Office
